uid|sb|code|error|updated
uid://A002/X680f8a/X6b5|uid://A002/X5a9a13/X684|2012.1.00762.S|0.0979287715419|True
uid://A002/X6a1245/X23c|uid://A002/X5a9a13/X684|2012.1.00762.S|0.0979287715419|True
uid://A002/X74821d/X16bf|uid://A002/X5a9a13/X684|2012.1.00762.S|1286278.61684|False
uid://A002/X74deb6/X1304|uid://A002/X5a9a13/X685|2012.1.00762.S|1286274.39354|True
uid://A002/X74fea5/X10d0|uid://A002/X5a9a13/X685|2012.1.00762.S|1286276.77128|True
uid://A002/X74fea5/X1558|uid://A002/X5a9a13/X685|2012.1.00762.S|1286279.20802|True
uid://A002/X796777/X868|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X890839/X2fc|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X891357/X17f|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X891ede/X7a|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X892c75/X72|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X892c75/X1b1|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X895c89/X88|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X895c89/X388|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X8970e9/X1508|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X8970e9/X1b08|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X8970e9/X1e05|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X9a03fb/X1b00|uid://A002/X5a9a13/X685|2012.1.00762.S|0.0944212346522|False
uid://A002/X74deb6/X1787|uid://A002/X628157/X8|2012.1.00781.S|374312.032747|True
uid://A002/X69fe48/X18b|uid://A002/X5a9a13/X545|2012.1.00844.S|443987.760261|True
uid://A002/X75d7ca/X361|uid://A002/X5a9a13/X548|2012.1.00844.S|489087.540012|True
uid://A002/X75f169/X173|uid://A002/X5a9a13/X545|2012.1.00844.S|443987.760261|True
uid://A002/X75f169/X33f|uid://A002/X5a9a13/X549|2012.1.00844.S|489087.540012|True
uid://A002/X775008/Xfd|uid://A002/X5a9a13/X546|2012.1.00844.S|483217.315729|True
uid://A002/X775008/X26f|uid://A002/X5a9a13/X547|2012.1.00844.S|437781.372679|True
uid://A002/X6a533e/X123c|uid://A002/X5eed86/X48|2012.1.00932.S|0.0160047990968|True
uid://A002/X7c6ce6/Xe44|uid://A002/X5eed86/X48|2012.1.00932.S|0.0160047990968|False
uid://A002/X79b541/X1bc|uid://A002/X75fbd6/X139|2012.1.00934.S|0.0188913845074|False
uid://A002/X715a3e/X13b|uid://A002/X6444ba/X1b|2012.1.00940.S|1287291.56682|True
uid://A002/X7955bb/X753|uid://A002/X5d7935/X29c|2012.1.00952.S|0.0510730789962|False
uid://A002/X796777/Xbe1|uid://A002/X5d7935/X29c|2012.1.00952.S|0.0510730789962|False
uid://A002/X72c4aa/X614|uid://A002/X5d7935/X341|2012.1.01004.S|0.0294477083413|False
uid://A002/X72d23d/X5d2|uid://A002/X5d7935/X341|2012.1.01004.S|0.0213753443862|False
uid://A002/X72d23d/X89e|uid://A002/X5d7935/X341|2012.1.01004.S|0.0207390924842|False
uid://A002/X7c30c9/X50a|uid://A002/X5d7935/X340|2012.1.01004.S|0.0179904293575|False
uid://A002/X7c8369/X269|uid://A002/X5d7935/X341|2012.1.01004.S|0.0165030898095|False
uid://A002/X71cec2/X1179|uid://A002/X5d7935/Xfb|2012.1.01099.S|0.015844379722|False
uid://A002/X71e4ae/X1388|uid://A002/X5d7935/Xfa|2012.1.01099.S|0.0144516441116|False
uid://A002/X71e4ae/X1389|uid://A002/X5d7935/Xfb|2012.1.01099.S|0.0149853385393|False
uid://A002/X74deb6/Xbf5|uid://A002/X5d7935/Xfb|2012.1.01099.S|0.0156687589628|False
uid://A002/Xa25bbf/X5cd|uid://A002/X6802f4/Xc|2012.1.01123.S|1296000.0|True
uid://A002/Xa2d681/X354|uid://A002/X6802f4/Xc|2012.1.01123.S|1296000.0|True
uid://A002/X839000/X828|uid://A001/X11f/X93|2013.1.00041.S|0.012339573111|False
uid://A002/X84187d/X373d|uid://A001/X11f/X93|2013.1.00041.S|0.012339573111|False
uid://A002/Xa0b40d/X16ac|uid://A002/X99422c/X7|2013.1.00041.S|0.0337916332627|False
uid://A002/Xa0b40d/X1c08|uid://A002/X99422c/X7|2013.1.00041.S|0.0337916332627|False
uid://A002/X972bd6/Xe14|uid://A001/X146/Xcc|2013.1.00214.S|0.259273490612|False
uid://A002/X98ed3f/X1cf5|uid://A001/X145/X438|2013.1.00214.S|0.244677085536|True
uid://A002/X98ed3f/X21cf|uid://A001/X146/Xcb|2013.1.00214.S|0.252851801312|True
uid://A002/X9a24bb/X1460|uid://A001/X146/Xcb|2013.1.00214.S|0.252851801312|True
uid://A002/X9d4710/X20b3|uid://A001/X146/Xcc|2013.1.00214.S|0.259273490612|False
uid://A002/X9f54f7/X599|uid://A001/X146/Xcc|2013.1.00214.S|0.259273490612|False
uid://A002/X9fa4e2/X178|uid://A001/X146/Xcc|2013.1.00214.S|0.259273490612|False
uid://A002/X85b7b2/Xb3|uid://A001/X121/X4b4|2013.1.00269.S|0.0829723569348|False
uid://A002/X85c183/X1434|uid://A001/X121/X4b4|2013.1.00269.S|0.0829723569348|False
uid://A002/X85dcf7/Xc7c|uid://A001/X121/X4b4|2013.1.00269.S|0.0829723569348|False
uid://A002/X85dcf7/Xefe|uid://A001/X121/X4b4|2013.1.00269.S|0.0829723569348|False
uid://A002/X95e355/X1f13|uid://A001/X121/X4b3|2013.1.00269.S|0.0802846755656|False
uid://A002/X95e355/X220a|uid://A001/X121/X4b3|2013.1.00269.S|0.0802846755656|False
uid://A002/X9cffbd/Xefe|uid://A001/X121/X4b3|2013.1.00269.S|0.0802846755656|False
uid://A002/X9d13e3/Xd4f|uid://A001/X121/X4b3|2013.1.00269.S|0.0802846755656|False
uid://A002/Xa4ce71/X49f|uid://A001/X121/X4b2|2013.1.00269.S|0.0802846755656|True
uid://A002/Xa4dcb9/X8ac|uid://A001/X121/X4b2|2013.1.00269.S|0.0802846755656|True
uid://A002/Xa4dcb9/Xbad|uid://A001/X121/X4b2|2013.1.00269.S|0.0802846755656|True
uid://A002/Xa4dcb9/Xebe|uid://A001/X121/X4b2|2013.1.00269.S|0.0802846755656|True
uid://A002/X9f15bd/X1b57|uid://A001/X196/X4d|2013.1.00312.S|0.052003740782|False
uid://A002/X9f15bd/X1e98|uid://A001/X196/X49|2013.1.00312.S|0.0451332483492|False
uid://A002/X9f71ec/X216b|uid://A001/X196/X4a|2013.1.00312.S|0.0357158837033|False
uid://A002/X9f852b/X17e6|uid://A001/X196/X4e|2013.1.00312.S|0.0455147978758|False
uid://A002/X9fddd8/X2ec6|uid://A001/X196/X4e|2013.1.00312.S|0.0455147978758|False
uid://A002/X836a4d/X1211|uid://A001/X122/X500|2013.1.00351.S|0.0756302940259|False
uid://A002/X837c61/X1640|uid://A001/X122/X502|2013.1.00351.S|0.375183698424|False
uid://A002/X839000/X2e7b|uid://A001/X122/X500|2013.1.00351.S|0.0756302940259|False
uid://A002/X839000/X3174|uid://A001/X122/X500|2013.1.00351.S|0.0756302940259|False
uid://A002/X83b318/X103b|uid://A001/X122/X500|2013.1.00351.S|0.0756302940259|False
uid://A002/X83bead/X1d92|uid://A001/X122/X500|2013.1.00351.S|0.0756302940259|False
uid://A002/X841035/X145|uid://A001/X122/X502|2013.1.00351.S|0.375183698424|False
uid://A002/X8440e0/Xa54|uid://A001/X122/X502|2013.1.00351.S|0.375183698424|False
uid://A002/X8440e0/Xe0c|uid://A001/X122/X502|2013.1.00351.S|0.375183698424|False
uid://A002/X847097/X18ea|uid://A001/X122/X502|2013.1.00351.S|0.375183698424|False
uid://A002/X8b7acb/Xdfc|uid://A001/X122/X500|2013.1.00351.S|0.0756302940259|False
uid://A002/X960614/X2047|uid://A001/X122/X4ff|2013.1.00351.S|0.0737373468181|False
uid://A002/X960614/X25c7|uid://A001/X122/X4ff|2013.1.00351.S|0.0737373468181|False
uid://A002/X9646fb/X85|uid://A001/X122/X500|2013.1.00351.S|0.0756302940259|False
uid://A002/X966cea/X88|uid://A001/X122/X501|2013.1.00351.S|0.383881766562|True
uid://A002/X966cea/X35d|uid://A001/X122/X501|2013.1.00351.S|0.383881766562|True
uid://A002/X98124f/X44c|uid://A001/X145/X15d|2013.1.00356.S|0.107947995528|False
uid://A002/X98124f/Xa22|uid://A001/X145/X15e|2013.1.00356.S|0.0916357116842|False
uid://A002/X98124f/Xbf7|uid://A001/X145/X15d|2013.1.00356.S|0.107947995528|False
uid://A002/X98124f/Xe9e|uid://A001/X145/X15e|2013.1.00356.S|0.0916357116842|False
uid://A002/X98124f/X3d9e|uid://A001/X145/X15d|2013.1.00356.S|0.107947995528|False
uid://A002/X9896b4/X7d67|uid://A001/X145/X15e|2013.1.00356.S|0.0916357116842|False
uid://A002/X9896b4/X8131|uid://A001/X145/X15e|2013.1.00356.S|0.0916357116842|False
uid://A002/X99850b/Xb25|uid://A001/X145/X15e|2013.1.00356.S|0.0916357116842|False
uid://A002/X9d4710/X4de|uid://A001/X145/X15e|2013.1.00356.S|0.0916357116842|False
uid://A002/X9d4710/Xa77|uid://A001/X145/X15e|2013.1.00356.S|0.0916357116842|False
uid://A002/X9f15bd/X31e9|uid://A001/X145/X15e|2013.1.00356.S|0.0916357116842|False
uid://A002/X85b7b2/X706|uid://A001/X12f/X2b4|2013.1.00532.S|0.0128167164554|False
uid://A002/X85c183/X1b68|uid://A001/X12f/X2b4|2013.1.00532.S|0.0128167164554|False
uid://A002/X85c183/X2331|uid://A001/X12f/X2b4|2013.1.00532.S|0.0128167164554|False
uid://A002/X85dcf7/X1712|uid://A001/X12f/X2b4|2013.1.00532.S|0.0128167164554|False
uid://A002/X85dcf7/X1b01|uid://A001/X12f/X2b4|2013.1.00532.S|0.0128167164554|False
uid://A002/X86e521/X229d|uid://A001/X12f/X2b4|2013.1.00532.S|0.0128167164554|False
uid://A002/X877956/X14f3|uid://A001/X12f/X2b4|2013.1.00532.S|0.0128167164554|False
uid://A002/X960614/X35a2|uid://A001/X12f/X2b3|2013.1.00532.S|0.0107016234706|False
uid://A002/X9646fb/X163|uid://A001/X12f/X2b3|2013.1.00532.S|0.0107016234706|False
uid://A002/X9646fb/X38c|uid://A001/X12f/X2b3|2013.1.00532.S|0.0107016234706|False
uid://A002/X972bd6/X79|uid://A001/X12f/X2b3|2013.1.00532.S|0.0107016234706|False
uid://A002/X9d4710/X142e|uid://A001/X12f/X2b5|2013.1.00532.S|0.013135197173|False
uid://A002/Xa0b40d/Xab92|uid://A001/X12f/X2b5|2013.1.00532.S|0.013135197173|False
uid://A002/Xa14be9/X32af|uid://A001/X12f/X2b5|2013.1.00532.S|0.013135197173|False
uid://A002/Xa14be9/X3af7|uid://A001/X12f/X2b5|2013.1.00532.S|0.013135197173|False
uid://A002/Xa14be9/X4059|uid://A001/X12f/X2b5|2013.1.00532.S|0.013135197173|False
uid://A002/X899169/X28f9|uid://A001/X13b/X3a|2013.1.00584.S|0.0289700070404|False
uid://A002/X899169/X2b8f|uid://A001/X13b/X3a|2013.1.00584.S|0.0289700070404|False
uid://A002/X8ba348/X85b|uid://A001/X13b/X3a|2013.1.00584.S|0.0289700070404|False
uid://A002/X8ba348/X9af|uid://A001/X13b/X3a|2013.1.00584.S|0.0289700070404|False
uid://A002/X99b0a8/Xa60|uid://A001/X13b/X39|2013.1.00584.S|0.0331732106746|False
uid://A002/X9a03fb/X18e|uid://A001/X13b/X39|2013.1.00584.S|0.0331732106746|False
uid://A002/X9d4710/X16ba|uid://A001/X13b/X3a|2013.1.00584.S|0.0289700070404|False
uid://A002/X9d4710/X1910|uid://A001/X13b/X3a|2013.1.00584.S|0.0289700070404|False
uid://A002/X9d4710/X1d46|uid://A001/X13b/X3a|2013.1.00584.S|0.0289700070404|False
uid://A002/X9d6f4c/X1a0|uid://A001/X13b/X3a|2013.1.00584.S|0.0289700070404|False
uid://A002/Xa7f13b/X194|uid://A001/X197/Xb1|2013.1.00617.S|2.21110632928|True
uid://A002/Xa81701/X1fc|uid://A001/X197/Xb1|2013.1.00617.S|2.21110632928|True
uid://A002/Xa81701/X75b|uid://A001/X197/Xb1|2013.1.00617.S|2.21110632928|True
uid://A002/Xa8666f/X1f3|uid://A001/X197/Xad|2013.1.00617.S|3.57471130081|True
uid://A002/Xa8666f/X587|uid://A001/X197/Xad|2013.1.00617.S|3.57471130081|True
uid://A002/Xa8666f/X8f4|uid://A001/X197/Xad|2013.1.00617.S|3.57471130081|True
uid://A002/Xa9a44e/X132|uid://A001/X197/Xad|2013.1.00617.S|3.57471130081|True
uid://A002/Xa9a44e/X4ae|uid://A001/X197/Xad|2013.1.00617.S|3.57471130081|True
uid://A002/Xaa8932/X148f|uid://A001/X197/Xad|2013.1.00617.S|3.57471130081|True
uid://A002/X870a15/Xcc|uid://A001/X135/X2b|2013.1.00652.S|0.0966410031571|False
uid://A002/X870a15/X3cc|uid://A001/X135/X2b|2013.1.00652.S|0.0966410031571|False
uid://A002/X870a15/Xa5e|uid://A001/X135/X2d|2013.1.00652.S|0.128501690627|False
uid://A002/X870a15/X1046|uid://A001/X135/X2d|2013.1.00652.S|0.128501690627|False
uid://A002/X8719c8/X1510|uid://A001/X13e/X8e|2013.1.00652.S|0.0717740595933|False
uid://A002/X87436c/X398|uid://A001/X13e/X8e|2013.1.00652.S|0.0608208139182|False
uid://A002/X87436c/X6ae|uid://A001/X135/X29|2013.1.00652.S|0.0889709318994|False
uid://A002/X877e41/X135b|uid://A001/X135/X29|2013.1.00652.S|0.0889709318994|False
uid://A002/X9998b8/Xee3|uid://A001/X145/Xb8|2013.1.00662.S|0.0136294263403|False
uid://A002/X9998b8/X11eb|uid://A001/X145/Xb8|2013.1.00662.S|0.0136294263403|False
uid://A002/X9a3e71/Xffc|uid://A001/X145/Xb8|2013.1.00662.S|0.0136294263403|False
uid://A002/X9a3e71/X1256|uid://A001/X145/Xb8|2013.1.00662.S|0.0136294263403|False
uid://A002/X9a3e71/X15ca|uid://A001/X145/Xb8|2013.1.00662.S|0.0136294263403|False
uid://A002/X9a3e71/X1839|uid://A001/X145/Xb8|2013.1.00662.S|0.0136294263403|False
uid://A002/X9aca45/Xf3f|uid://A001/X145/Xb8|2013.1.00662.S|0.0136294263403|False
uid://A002/Xa8666f/X171e|uid://A001/X145/Xb9|2013.1.00662.S|0.0136294263403|False
uid://A002/X9db5ce/Xc7f|uid://A002/X9a055b/X2|2013.1.00724.S|0.0195474577363|False
uid://A002/X9dcf39/Xe3f|uid://A002/X9a055b/X2|2013.1.00724.S|0.0195474577363|False
uid://A002/X804fed/X725|uid://A001/X121/X158|2013.1.00803.S|0.0369561260232|False
uid://A002/X804fed/X1160|uid://A001/X121/X151|2013.1.00803.S|0.0210860562476|False
uid://A002/X822d50/X43e|uid://A001/X121/X152|2013.1.00803.S|0.0178014953074|False
uid://A002/X822d50/Xc32|uid://A001/X121/X14f|2013.1.00803.S|0.0170629919039|False
uid://A002/X822d50/Xcf8|uid://A001/X121/X159|2013.1.00803.S|0.0335675021109|False
uid://A002/X8358e4/X3e|uid://A001/X121/X159|2013.1.00803.S|0.0335675021109|False
uid://A002/X8358e4/X460|uid://A001/X121/X152|2013.1.00803.S|0.0178014953074|False
uid://A002/X8358e4/X70b|uid://A001/X121/X152|2013.1.00803.S|0.0178014953074|False
uid://A002/X83dbe6/X117|uid://A001/X121/X152|2013.1.00803.S|0.0178014953074|False
uid://A002/X83dbe6/X9ec|uid://A001/X121/X154|2013.1.00803.S|0.0546041633649|False
uid://A002/X83f101/X165|uid://A001/X121/X156|2013.1.00803.S|0.0458327143215|False
uid://A002/X83f101/X49a|uid://A001/X121/X156|2013.1.00803.S|0.0458327143215|False
uid://A002/X95e355/X1ac1|uid://A001/X121/X155|2013.1.00803.S|0.0546041633649|False
uid://A002/X9707f1/X1fdd|uid://A001/X121/X150|2013.1.00803.S|0.0170629919039|False
uid://A002/X9a9a13/X1867|uid://A001/X121/X159|2013.1.00803.S|0.0335675021109|False
uid://A002/X9a9a13/X1c67|uid://A001/X121/X159|2013.1.00803.S|0.0335675021109|False
uid://A002/Xa13953/Xbf|uid://A001/X121/X14f|2013.1.00803.S|0.0170629919039|False
uid://A002/X87c075/Xb7|uid://A001/X122/X12d|2013.1.00832.S|0.0470399832805|False
uid://A002/X87c075/X3e3|uid://A001/X122/X12d|2013.1.00832.S|0.0470399832805|False
uid://A002/X87c075/X43a1|uid://A001/X122/X12d|2013.1.00832.S|0.0470399832805|False
uid://A002/X99c183/X1f1e|uid://A001/X122/X12c|2013.1.00832.S|0.0535913766255|False
uid://A002/X9db5ce/X776|uid://A001/X122/X12c|2013.1.00832.S|0.0535913766255|False
uid://A002/X8774ae/X160|uid://A001/X133/X5|2013.1.00839.S|0.0883247719615|False
uid://A002/X879b80/Xa0|uid://A001/X133/X5|2013.1.00839.S|0.0883247719615|False
uid://A002/X879b80/X455|uid://A001/X133/X5|2013.1.00839.S|0.0883247719615|False
uid://A002/X879b80/X7d7|uid://A001/X133/X5|2013.1.00839.S|0.0883247719615|False
uid://A002/X890839/X645|uid://A001/X133/X7|2013.1.00839.S|0.295268798528|False
uid://A002/X892c75/X30f|uid://A001/X133/X3|2013.1.00839.S|1.35599281699|False
uid://A002/X892c75/X4e0|uid://A001/X133/X7|2013.1.00839.S|0.295268798528|False
uid://A002/X894188/X429|uid://A001/X133/X3|2013.1.00839.S|1.35599281699|False
uid://A002/X895c89/X76c|uid://A001/X133/X3|2013.1.00839.S|1.35599281699|False
uid://A002/X8970e9/X1f4e|uid://A001/X133/X3|2013.1.00839.S|1.35599281699|False
uid://A002/X9f15bd/X17f|uid://A001/X133/X4|2013.1.00839.S|0.0914316693354|True
uid://A002/X9f15bd/X716|uid://A001/X133/X4|2013.1.00839.S|0.0914316693354|True
uid://A002/X9f9284/X175e|uid://A001/X133/X2|2013.1.00839.S|1.36297214414|False
uid://A002/X9fddd8/X2172|uid://A001/X133/X6|2013.1.00839.S|0.315132559954|False
uid://A002/X804fed/Xa46|uid://A001/X11f/X2c|2013.1.00861.S|0.175370578914|True
uid://A002/Xa4b3e9/X1273|uid://A001/X12c/X1a5|2013.1.00897.S|0.0266741255108|False
uid://A002/Xa4ce71/X236|uid://A001/X12c/X1a5|2013.1.00897.S|0.0266741255108|False
uid://A002/Xa9c359/X726|uid://A001/X21f/Xcc|2013.1.00914.S|0.115207453178|True
uid://A002/X9a03fb/Xae8|uid://A002/X996c88/X2c|2013.1.00993.S|0.124680658309|False
uid://A002/X9a0b6f/X968|uid://A002/X996c88/X2c|2013.1.00993.S|0.124680658309|False
uid://A002/X9a0b6f/X10cc|uid://A002/X996c88/X2c|2013.1.00993.S|0.124680658309|False
uid://A002/X9a9a13/X881|uid://A002/X996c88/X2d|2013.1.00993.S|0.140803573223|False
uid://A002/X9d9aa5/Xe7c|uid://A002/X996c88/X2e|2013.1.00993.S|0.140151215919|True
uid://A002/X856bb8/X2ee4|uid://A001/X138/X4d|2013.1.00999.S|0.0117540906559|True
uid://A002/X88063e/Xa23|uid://A001/X138/X4d|2013.1.00999.S|0.0117540906559|False
uid://A002/X88063e/Xc31|uid://A001/X138/X4d|2013.1.00999.S|0.0117540906559|False
uid://A002/X88063e/X1006|uid://A001/X138/X4d|2013.1.00999.S|0.0117540906559|False
uid://A002/X97c221/Xc45|uid://A001/X138/X4d|2013.1.00999.S|0.0117540906559|False
uid://A002/X987623/Xd0|uid://A001/X138/X4d|2013.1.00999.S|0.0117540906559|False
uid://A002/X960614/X194c|uid://A001/X145/X3d2|2013.1.01014.S|3.08095000526|True
uid://A002/X9896b4/X392c|uid://A001/X145/X3d2|2013.1.01014.S|3.08095000526|True
uid://A002/X9f15bd/X10cf|uid://A001/X145/X3d2|2013.1.01014.S|3.08095000526|True
uid://A002/X9f15bd/X153e|uid://A001/X145/X3d2|2013.1.01014.S|3.08095000526|True
uid://A002/X99c183/X7b2e|uid://A001/X145/X405|2013.1.01029.S|0.341427724042|True
uid://A002/X9a5759/X28b8|uid://A001/X145/X407|2013.1.01029.S|0.358096188211|True
uid://A002/X9a755e/X15e7|uid://A001/X145/X406|2013.1.01029.S|0.321088823119|True
uid://A002/X9a8f80/X398|uid://A001/X145/X408|2013.1.01029.S|0.3867823743|True
uid://A002/X839000/X34d7|uid://A001/X122/X2e3|2013.1.01042.S|0.054445420664|False
uid://A002/X84187d/X3421|uid://A001/X122/X2e3|2013.1.01042.S|0.054445420664|False
uid://A002/X984bbe/X53f|uid://A001/X122/X2e2|2013.1.01042.S|0.0638592312458|False
uid://A002/X96e770/X800|uid://A001/X146/X5f|2013.1.01091.S|0.0386499267283|False
uid://A002/X9707f1/X154c|uid://A001/X146/X65|2013.1.01091.S|0.0633613963597|False
uid://A002/X9707f1/X1851|uid://A001/X146/X65|2013.1.01091.S|0.0633613963597|False
uid://A002/X9707f1/X1b7b|uid://A001/X146/X65|2013.1.01091.S|0.0633613963597|False
uid://A002/X972bd6/X763|uid://A001/X146/X63|2013.1.01091.S|0.0306925287065|False
uid://A002/X972bd6/Xa80|uid://A001/X146/X63|2013.1.01091.S|0.0306925287065|False
uid://A002/X9fa4e2/X6759|uid://A001/X146/X5e|2013.1.01091.S|0.0497659951726|False
uid://A002/X9fddd8/X17c9|uid://A001/X146/X60|2013.1.01091.S|0.0681119483252|False
uid://A002/X9ff365/X3a9|uid://A001/X146/X61|2013.1.01091.S|0.0571138903452|False
uid://A002/X9ff365/X739|uid://A001/X146/X61|2013.1.01091.S|0.0571138903452|False
uid://A002/Xa12240/X2b2|uid://A001/X146/X63|2013.1.01091.S|0.0306925287065|False
uid://A002/Xa14be9/X22a|uid://A001/X146/X63|2013.1.01091.S|0.0306925287065|False
uid://A002/Xa25bbf/X570a|uid://A001/X146/X65|2013.1.01091.S|0.0633613963597|False
uid://A002/X8970e9/X6f|uid://A001/X122/X220|2013.1.01114.S|0.0133903156623|False
uid://A002/X8970e9/X46b|uid://A001/X122/X220|2013.1.01114.S|0.0133903156623|False
uid://A002/X899169/X2632|uid://A001/X122/X220|2013.1.01114.S|0.0133903156623|False
uid://A002/X99b0a8/X23c|uid://A001/X122/X21f|2013.1.01114.S|0.0161442644857|False
uid://A002/X9e4650/X31f2|uid://A001/X146/X49|2013.1.01119.S|0.0103925583839|False
uid://A002/Xa0b40d/X4f35|uid://A001/X146/X49|2013.1.01119.S|0.0103925583839|False
uid://A002/X856bb8/X433a|uid://A001/X12f/X30c|2013.1.01161.S|0.0250676037819|False
uid://A002/X85ade7/Xc2e|uid://A001/X12f/X311|2013.1.01161.S|0.0242085170605|False
uid://A002/X97fa9e/Xc3d|uid://A001/X12f/X30b|2013.1.01161.S|0.0209945011861|False
uid://A002/X984bbe/X2804|uid://A001/X12f/X310|2013.1.01161.S|0.0228274973065|False
uid://A002/X9a9a13/X13cd|uid://A001/X12f/X311|2013.1.01161.S|0.0242085170605|False
uid://A002/X9d355b/X262|uid://A001/X12f/X30c|2013.1.01161.S|0.0250676037819|False
uid://A002/X9d355b/X538|uid://A001/X12f/X30b|2013.1.01161.S|0.0209945011861|False
uid://A002/Xa055bc/X595|uid://A001/X12f/X30f|2013.1.01161.S|0.0228274973065|False
uid://A002/Xa16f89/X2a8c|uid://A001/X12f/X30a|2013.1.01161.S|0.0209945011861|False
uid://A002/X969646/X231c|uid://A001/X120/X8|2013.1.01202.S|0.0509429756882|False
uid://A002/Xa12240/X794|uid://A001/X120/X8|2013.1.01202.S|0.0509429756882|False
uid://A002/Xa12240/Xc4f|uid://A001/X120/X8|2013.1.01202.S|0.0509429756882|False
uid://A002/X9ee74a/X2d1d|uid://A001/X197/Xea|2013.1.01204.S|0.250698418851|False
uid://A002/X9fddd8/X3328|uid://A001/X197/Xea|2013.1.01204.S|0.318082451653|False
uid://A002/X9fddd8/X38bb|uid://A001/X197/Xea|2013.1.01204.S|0.318082451653|False
uid://A002/Xa0ad41/X443|uid://A001/X197/Xea|2013.1.01204.S|0.318082451653|False
uid://A002/Xa0ad41/X7cc|uid://A001/X197/Xea|2013.1.01204.S|0.318082451653|False
uid://A002/Xa0f8da/X2242|uid://A001/X197/Xea|2013.1.01204.S|0.318082451653|False
uid://A002/Xa7dc73/X12aa|uid://A001/X197/X39|2013.1.01204.S|0.345154188383|True
uid://A002/Xa8df68/Xfc|uid://A001/X197/X39|2013.1.01204.S|0.345154188383|True
uid://A002/Xa916fc/X561e|uid://A001/X197/X39|2013.1.01204.S|0.345154188383|True
uid://A002/Xa77ec0/X3ec|uid://A001/X197/X20|2013.1.01242.S|0.0150494935533|False
uid://A002/Xaaa05f/X37a|uid://A001/X197/X21|2013.1.01242.S|0.0145566919713|True
uid://A002/X9896b4/X33e5|uid://A001/X146/Xbe|2013.1.01305.S|0.0481764199714|False
uid://A002/X9dcf39/X2dbd|uid://A001/X146/Xbe|2013.1.01305.S|0.0481764199714|False
uid://A002/X804fed/X50e|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X821133/X3a0|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X82fd01/X32b|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X83f101/X85e|uid://A001/X122/Xec|2013.1.01312.S|0.0159014158192|False
uid://A002/X85dcf7/X459|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X85dcf7/X8ea|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X872bbc/X1695|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X872bbc/X1920|uid://A001/X122/Xec|2013.1.01312.S|0.0159014158192|False
uid://A002/X872bbc/X1963|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X87544a/Xda7|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X87544a/X110c|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X877e41/X8e|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X877e41/X41e|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X98ed3f/X2f25|uid://A001/X122/Xed|2013.1.01312.S|0.0159014158192|False
uid://A002/X98ed3f/X32d8|uid://A001/X122/Xed|2013.1.01312.S|0.0159014158192|False
uid://A002/Xa08aa0/Xaf6|uid://A001/X122/Xec|2013.1.01312.S|0.0159014158192|False
uid://A002/Xa08aa0/X1168|uid://A001/X122/Xec|2013.1.01312.S|0.0159014158192|False
uid://A002/X9896b4/X4624|uid://A001/X122/X2b1|2013.1.01358.S|0.0239386996755|False
uid://A002/X9896b4/X522a|uid://A001/X122/X2b1|2013.1.01358.S|0.0239386996755|False
uid://A002/X99850b/X562|uid://A001/X122/X2b1|2013.1.01358.S|0.0239386996755|False
uid://A002/X9998b8/X1b35|uid://A001/X122/X2b2|2013.1.01358.S|0.0423960564694|False
uid://A002/X9998b8/X2060|uid://A001/X122/X2b2|2013.1.01358.S|0.0423960564694|False
uid://A002/X9d4710/X1fe0|uid://A001/X122/X2b2|2013.1.01358.S|0.0423960564694|False
uid://A002/X9d6f4c/X9d9|uid://A001/X122/X2b2|2013.1.01358.S|0.0423960564694|False
uid://A002/Xa14be9/X6ac|uid://A001/X196/X72|2013.1.01364.S|0.181489613758|False
