,UID,DATE,ValidUID,NullState,SyscalTime,CSV2555
2204,uid://A002/X75d7ca/Xea4,2013-12-16 05:08:17.212000,True,True,True,False
2205,uid://A002/X75d7ca/Xe79,2013-12-16 04:56:02.500000,True,True,True,False
2206,uid://A002/X75d7ca/Xc97,2013-12-16 03:50:40.995000,True,True,True,True
2207,uid://A002/X75d7ca/Xa72,2013-12-16 02:37:32.614000,True,True,True,False
2208,uid://A002/X75d7ca/Xa05,2013-12-16 02:22:50.845000,True,True,True,True
2209,uid://A002/X75d7ca/X7d0,2013-12-16 01:20:40.367000,True,True,True,False
2210,uid://A002/X75d7ca/X7cf,2013-12-16 01:20:36.035000,True,True,True,False
2211,uid://A002/X75d7ca/X561,2013-12-15 23:58:10.305000,True,True,True,False
2212,uid://A002/X75d7ca/X4bb,2013-12-15 23:35:26.939000,True,True,True,False
2213,uid://A002/X75d7ca/X361,2013-12-15 22:57:22.015000,True,True,True,False
2214,uid://A002/X75d7ca/X1e8,2013-12-15 22:02:12.434000,True,True,True,False
2215,uid://A002/X75d7ca/X16f,2013-12-15 21:39:11.322000,True,True,True,False
2216,uid://A002/X75d7ca/X132,2013-12-15 21:31:26.290000,True,True,True,False
2217,uid://A002/X75bfbf/X1728,2013-12-15 09:48:48.510000,True,True,True,False
2218,uid://A002/X75bfbf/X1430,2013-12-15 08:21:20.442000,True,True,True,False
2219,uid://A002/X75bfbf/X1130,2013-12-15 06:42:39.345000,True,True,True,False
2220,uid://A002/X75bfbf/X1015,2013-12-15 06:13:51.276000,True,True,True,False
2221,uid://A002/X75bfbf/Xd9e,2013-12-15 05:09:38.148000,True,True,True,False
2222,uid://A002/X75bfbf/Xce3,2013-12-15 04:47:49.357000,True,True,True,False
2223,uid://A002/X75bfbf/Xace,2013-12-15 03:46:05.419000,True,True,True,False
2224,uid://A002/X75bfbf/Xab8,2013-12-15 03:37:30.700000,True,True,True,False
2225,uid://A002/X75bfbf/X9a9,2013-12-15 02:59:56.473000,True,True,True,False
2226,uid://A002/X75bfbf/X8a9,2013-12-15 02:31:56.888000,True,True,True,False
2227,uid://A002/X75bfbf/X848,2013-12-15 02:17:29.539000,True,True,True,False
2228,uid://A002/X75bfbf/X466,2013-12-15 00:01:58.796000,True,True,True,False
2229,uid://A002/X75bfbf/X465,2013-12-15 00:00:12.220000,True,True,True,False
2230,uid://A002/X75bfbf/X455,2013-12-14 23:52:07.791000,True,True,True,True
2231,uid://A002/X75bfbf/X44e,2013-12-14 23:44:36.951000,True,True,True,True
2232,uid://A002/X75bfbf/X3a5,2013-12-14 23:22:10.286000,True,True,True,True
2233,uid://A002/X75bfbf/X101,2013-12-14 22:11:53.994000,True,True,True,False
2234,uid://A002/X75bfbf/X79,2013-12-14 21:56:13.982000,True,True,True,False
2235,uid://A002/X75ab74/X1e66,2013-12-14 11:47:21.646000,True,True,True,False
2236,uid://A002/X75ab74/X1a4d,2013-12-14 10:29:04.045000,True,True,True,False
2237,uid://A002/X75ab74/X1644,2013-12-14 08:22:17.849000,True,True,True,False
2238,uid://A002/X75ab74/X158e,2013-12-14 07:49:08.561000,True,True,True,False
2239,uid://A002/X75ab74/X11f4,2013-12-14 06:20:01.147000,True,True,True,False
2240,uid://A002/X75ab74/X11f3,2013-12-14 06:18:25.851000,True,True,True,False
2241,uid://A002/X75ab74/Xf8d,2013-12-14 04:48:15.997000,True,True,True,False
2242,uid://A002/X75ab74/Xeb1,2013-12-14 04:22:31.173000,True,True,True,False
2243,uid://A002/X75ab74/Xc85,2013-12-14 03:21:07.783000,True,True,True,False
2244,uid://A002/X75ab74/Xc7e,2013-12-14 03:17:10.198000,True,True,True,False
2245,uid://A002/X75ab74/Xc59,2013-12-14 02:53:08.385000,True,True,True,False
2246,uid://A002/X75ab74/Xbe2,2013-12-14 02:10:41.872000,True,True,True,False
2247,uid://A002/X75ab74/Xbcf,2013-12-14 02:04:49.186000,True,True,True,False
2248,uid://A002/X75ab74/X84f,2013-12-14 00:37:47.535000,True,True,True,False
2249,uid://A002/X75ab74/X7df,2013-12-14 00:23:54.176000,True,True,True,False
2250,uid://A002/X75ab74/X5fd,2013-12-13 23:28:13.508000,True,True,True,False
2251,uid://A002/X75ab74/X311,2013-12-13 22:10:46.970000,True,True,True,False
2252,uid://A002/X75ab74/X2d4,2013-12-13 22:05:00.613000,True,True,True,False
2253,uid://A002/X75ab74/Xef,2013-12-13 21:01:52.149000,True,True,True,False
2254,uid://A002/X758fe0/X45d,2013-12-13 06:46:13.413000,True,True,True,False
2255,uid://A002/X74fea5/X15ec,2013-12-04 11:26:12.888000,True,True,True,False
2256,uid://A002/X74fea5/X1558,2013-12-04 11:10:21.196000,True,True,True,False
2257,uid://A002/X74fea5/X1311,2013-12-04 10:15:59.952000,True,True,True,False
2258,uid://A002/X74fea5/X10d0,2013-12-04 09:26:12.829000,True,True,True,False
2259,uid://A002/X74fea5/X105d,2013-12-04 09:12:40.496000,True,True,True,False
2260,uid://A002/X74fea5/Xdad,2013-12-04 08:00:27.310000,True,True,True,False
2261,uid://A002/X74fea5/Xd70,2013-12-04 07:52:52.816000,True,True,True,False
2262,uid://A002/X74fea5/Xd6f,2013-12-04 07:36:30.752000,True,True,True,False
2263,uid://A002/X74fea5/Xd62,2013-12-04 07:27:00.709000,True,True,True,False
2264,uid://A002/X74fea5/Xc53,2013-12-04 06:35:17.929000,True,True,True,False
2265,uid://A002/X74fea5/Xa54,2013-12-04 05:39:44.746000,True,True,True,False
2266,uid://A002/X74fea5/Xa0b,2013-12-04 05:29:38.508000,True,True,True,False
2267,uid://A002/X74fea5/X893,2013-12-04 04:45:43.048000,True,True,True,False
2268,uid://A002/X74fea5/X841,2013-12-04 04:35:53.676000,True,True,True,False
2269,uid://A002/X74fea5/X696,2013-12-04 03:59:27.164000,True,True,True,False
2270,uid://A002/X74fea5/X4fa,2013-12-04 03:21:22.411000,True,True,True,False
2271,uid://A002/X74fea5/X4f9,2013-12-04 03:20:46.904000,True,True,True,True
2272,uid://A002/X74fea5/X348,2013-12-04 02:41:22.580000,True,True,True,False
2273,uid://A002/X74fea5/X2e4,2013-12-04 02:18:31.742000,True,True,True,False
2274,uid://A002/X74fea5/X1f3,2013-12-04 01:57:04.493000,True,True,True,False
2275,uid://A002/X74fea5/X141,2013-12-04 01:37:33.768000,True,True,True,False
2276,uid://A002/X74fea5/X5c,2013-12-04 00:54:52.877000,True,True,True,False
2277,uid://A002/X74eb2a/X1032,2013-12-03 10:09:29.353000,True,True,True,False
2278,uid://A002/X74eb2a/Xfdd,2013-12-03 09:27:07.385000,True,True,True,True
2279,uid://A002/X74eb2a/Xe20,2013-12-03 08:05:06.712000,True,True,True,False
2280,uid://A002/X74eb2a/Xe1f,2013-12-03 07:46:30.501000,True,True,True,False
2281,uid://A002/X74eb2a/Xaf0,2013-12-03 05:47:22.119000,True,True,True,False
2282,uid://A002/X74eb2a/Xaa4,2013-12-03 05:28:50.978000,True,True,True,False
2283,uid://A002/X74eb2a/X80e,2013-12-03 04:05:51.826000,True,True,True,False
2284,uid://A002/X74eb2a/X7ef,2013-12-03 03:58:28.827000,True,True,True,False
2285,uid://A002/X74eb2a/X5c8,2013-12-03 02:43:22.182000,True,True,True,False
2286,uid://A002/X74eb2a/X5c7,2013-12-03 02:41:26.979000,True,True,True,False
2287,uid://A002/X74eb2a/X58a,2013-12-03 02:31:52.967000,True,True,True,False
2288,uid://A002/X74eb2a/X32b,2013-12-03 01:27:36.703000,True,True,True,False
2289,uid://A002/X74eb2a/X24b,2013-12-03 00:59:50.824000,True,True,True,False
2290,uid://A002/X74eb2a/X1b7,2013-12-03 00:25:35.844000,True,True,True,False
2291,uid://A002/X74eb2a/X32,2013-12-02 23:07:49.059000,True,True,True,False
2292,uid://A002/X74deb6/X1787,2013-12-02 11:07:27.114000,True,True,True,False
2293,uid://A002/X74deb6/X16db,2013-12-02 10:43:02.516000,True,True,True,False
2294,uid://A002/X74deb6/X16b6,2013-12-02 10:33:59.155000,True,True,True,False
2295,uid://A002/X74deb6/X166d,2013-12-02 10:21:05.698000,True,True,True,True
2296,uid://A002/X74deb6/X1585,2013-12-02 10:03:45.455000,True,True,True,False
2297,uid://A002/X74deb6/X14df,2013-12-02 09:45:53.217000,True,True,True,False
2298,uid://A002/X74deb6/X14a5,2013-12-02 09:36:37.101000,True,True,True,True
2299,uid://A002/X74deb6/X1342,2013-12-02 08:47:04.271000,True,True,True,False
2300,uid://A002/X74deb6/X1305,2013-12-02 08:33:18.176000,True,True,True,False
2301,uid://A002/X74deb6/X1304,2013-12-02 08:32:10.382000,True,True,True,False
2302,uid://A002/X74deb6/Xff1,2013-12-02 06:58:29.732000,True,True,True,False
2303,uid://A002/X74deb6/Xfb1,2013-12-02 06:44:41.624000,True,True,True,False
2304,uid://A002/X74deb6/Xdfd,2013-12-02 06:00:30.272000,True,True,True,False
2305,uid://A002/X74deb6/Xbf5,2013-12-02 05:02:52.717000,True,True,True,False
2306,uid://A002/X74deb6/Xa53,2013-12-02 04:19:13.877000,True,True,True,False
2307,uid://A002/X74deb6/X84b,2013-12-02 03:21:36.820000,True,True,True,False
2308,uid://A002/X74deb6/X6b2,2013-12-02 02:42:05.431000,True,True,True,False
2309,uid://A002/X74deb6/X66f,2013-12-02 02:29:27.265000,True,True,True,False
2310,uid://A002/X74deb6/X479,2013-12-02 01:33:32.204000,True,True,True,False
2311,uid://A002/X74deb6/X44e,2013-12-02 01:21:36.721000,True,True,True,False
2312,uid://A002/X74deb6/X292,2013-12-02 00:16:32.972000,True,True,True,False
2313,uid://A002/X74deb6/X59,2013-12-01 23:05:08.380000,True,True,True,False
2314,uid://A002/X74d4df/Xa23,2013-12-01 11:49:00.931000,True,True,True,False
2315,uid://A002/X74d4df/X9c2,2013-12-01 11:37:49.244000,True,True,True,False
2316,uid://A002/X74d4df/X913,2013-12-01 11:18:24.326000,True,True,True,False
2317,uid://A002/X74d4df/X834,2013-12-01 10:47:07.976000,True,True,True,False
2318,uid://A002/X74d4df/X7f7,2013-12-01 10:40:59.077000,True,True,True,False
2319,uid://A002/X74d4df/X7f0,2013-12-01 10:35:54.446000,True,True,True,False
2320,uid://A002/X74d4df/X4b9,2013-12-01 09:09:34.722000,True,True,True,False
2321,uid://A002/X74d4df/X4a9,2013-12-01 09:06:21.053000,True,True,True,False
2322,uid://A002/X74d4df/X32b,2013-12-01 08:03:15.877000,True,True,True,False
2323,uid://A002/X74d4df/X2dc,2013-12-01 07:46:20.017000,True,True,True,False
2324,uid://A002/X74d4df/X17c,2013-12-01 07:02:48.229000,True,True,True,False
2325,uid://A002/X74d4df/X20,2013-12-01 06:16:22.498000,True,True,True,False
2326,uid://A002/X74c92c/X951,2013-12-01 04:50:58.323000,True,True,True,False
2327,uid://A002/X74c92c/X950,2013-12-01 04:45:59.574000,True,True,True,False
2328,uid://A002/X74c92c/X94f,2013-12-01 04:29:39.341000,True,True,True,False
2329,uid://A002/X74c92c/X94e,2013-12-01 04:14:22.838000,True,True,True,False
2330,uid://A002/X74c92c/X94d,2013-12-01 03:24:30.173000,True,True,True,False
2331,uid://A002/X74c92c/X94c,2013-12-01 03:02:45.794000,True,True,True,False
2332,uid://A002/X74c92c/X918,2013-12-01 02:24:35.487000,True,True,True,False
2333,uid://A002/X74c92c/X8f6,2013-12-01 02:05:02.904000,True,True,True,False
2334,uid://A002/X74c92c/X6d5,2013-12-01 00:39:49.717000,True,True,True,False
2335,uid://A002/X74c92c/X4b7,2013-11-30 23:06:31.122000,True,True,True,False
2336,uid://A002/X74c92c/X3cc,2013-11-30 22:37:42.722000,True,True,True,False
2337,uid://A002/X74c92c/Xfb,2013-11-30 21:13:02.106000,True,True,False,False
2338,uid://A002/X74a173/X2840,2013-11-30 11:19:39.781000,True,True,True,False
2339,uid://A002/X74a173/X2762,2013-11-30 10:55:18.532000,True,True,True,True
2340,uid://A002/X74a173/X2619,2013-11-30 10:21:52.198000,True,True,True,False
2341,uid://A002/X74a173/X23b7,2013-11-30 09:40:14.131000,True,True,True,False
2342,uid://A002/X74a173/X2305,2013-11-30 09:22:07.001000,True,True,True,False
2343,uid://A002/X74a173/X227c,2013-11-30 09:07:27.691000,True,True,True,False
2344,uid://A002/X74a173/X1fdb,2013-11-30 08:23:45.034000,True,True,True,False
2345,uid://A002/X74a173/X1bba,2013-11-30 07:14:40.039000,True,True,True,False
2346,uid://A002/X74a173/X1a8f,2013-11-30 06:55:25.600000,True,True,True,False
2347,uid://A002/X74a173/X1645,2013-11-30 05:45:03.517000,True,True,True,False
2348,uid://A002/X74a173/X1536,2013-11-30 05:17:12.779000,True,True,True,False
2349,uid://A002/X74a173/X11f3,2013-11-30 04:26:36.503000,True,True,True,False
2350,uid://A002/X74a173/X10b7,2013-11-30 04:02:09.549000,True,True,True,False
2351,uid://A002/X74a173/Xeac,2013-11-30 03:32:44.289000,True,True,True,False
2352,uid://A002/X74a173/Xe2f,2013-11-30 03:25:09.895000,True,True,True,True
2353,uid://A002/X74a173/Xb76,2013-11-30 02:44:56.813000,True,True,True,True
2354,uid://A002/X74a173/Xacf,2013-11-30 02:31:10.045000,True,True,True,False
2355,uid://A002/X74a173/X6c8,2013-11-30 01:27:10.595000,True,True,True,True
2356,uid://A002/X74a173/X22f,2013-11-30 00:09:41.710000,True,True,True,True
2357,uid://A002/X74821d/X1702,2013-11-29 10:56:34.038000,True,True,True,False
2358,uid://A002/X74821d/X16bf,2013-11-29 10:50:14.045000,True,True,False,False
2359,uid://A002/X74821d/X15a4,2013-11-29 10:18:28.242000,True,True,True,False
2360,uid://A002/X74821d/X13c0,2013-11-29 09:26:43.266000,True,True,True,False
2361,uid://A002/X74821d/X1272,2013-11-29 08:42:09.673000,True,True,True,False
2362,uid://A002/X74821d/X1211,2013-11-29 08:26:22.518000,True,True,True,False
2363,uid://A002/X74821d/X11fb,2013-11-29 08:22:53.601000,True,True,False,False
2364,uid://A002/X74821d/X109b,2013-11-29 07:34:42.045000,True,True,True,False
2365,uid://A002/X74821d/Xfe0,2013-11-29 07:14:20.890000,True,True,True,False
2366,uid://A002/X74821d/Xeb9,2013-11-29 06:42:56.261000,True,True,True,False
2367,uid://A002/X74821d/Xe28,2013-11-29 06:28:23.154000,True,True,True,False
2368,uid://A002/X74821d/Xcec,2013-11-29 05:50:46.908000,True,True,True,False
2369,uid://A002/X74821d/Xbc8,2013-11-29 05:13:29.907000,True,True,True,False
2370,uid://A002/X74821d/Xa28,2013-11-29 04:23:46.499000,True,True,True,True
2371,uid://A002/X74821d/X6f8,2013-11-29 03:23:36.535000,True,True,True,False
2372,uid://A002/X74821d/X5dc,2013-11-29 03:02:43.540000,True,True,True,False
2373,uid://A002/X74821d/X5d5,2013-11-29 02:46:42.018000,True,True,True,False
2374,uid://A002/X74821d/X5d4,2013-11-29 02:36:08.280000,True,True,True,False
2375,uid://A002/X74821d/X4d7,2013-11-29 01:54:13.996000,True,True,True,True
2376,uid://A002/X74821d/X2b9,2013-11-29 00:39:22.708000,True,True,True,False
2377,uid://A002/X74821d/Xf1,2013-11-28 23:20:13.091000,True,True,True,False
2378,uid://A002/X74821d/Xf0,2013-11-28 23:14:36.536000,True,True,True,False
2379,uid://A002/X736ee1/X69e,2013-11-21 11:31:35.702000,True,True,True,False
2380,uid://A002/X736ee1/X69d,2013-11-21 11:19:46.689000,True,True,True,False
2381,uid://A002/X736ee1/X456,2013-11-21 10:07:45.850000,True,True,True,False
2382,uid://A002/X736ee1/X302,2013-11-21 09:37:21.156000,True,True,False,False
2383,uid://A002/X736ee1/X1f3,2013-11-21 08:58:34.196000,True,True,True,False
2384,uid://A002/X736ee1/X18c,2013-11-21 08:39:41.085000,True,True,True,False
2385,uid://A002/X736ee1/X161,2013-11-21 08:32:43.603000,True,True,True,False
2386,uid://A002/X736ee1/Xc1,2013-11-21 08:13:10.748000,True,True,True,False
2387,uid://A002/X7363c7/X6bd,2013-11-21 06:02:53.318000,True,True,True,True
2388,uid://A002/X7363c7/X61c,2013-11-21 05:26:21.908000,True,True,True,True
2389,uid://A002/X7363c7/X5e5,2013-11-21 05:14:13.742000,True,True,True,True
2390,uid://A002/X7363c7/X58a,2013-11-21 04:52:34.327000,True,True,True,False
2391,uid://A002/X7363c7/X583,2013-11-21 04:43:48.592000,True,True,True,False
2392,uid://A002/X7363c7/X431,2013-11-21 03:55:53.220000,True,True,True,False
2393,uid://A002/X7363c7/X1d5,2013-11-21 02:53:12.220000,True,True,True,False
2394,uid://A002/X7363c7/X11f,2013-11-21 02:35:12.828000,True,True,True,False
2395,uid://A002/X735201/X956,2013-11-20 10:31:07.322000,True,True,True,False
2396,uid://A002/X735201/X649,2013-11-20 08:13:57.695000,True,True,True,False
2397,uid://A002/X735201/X4a3,2013-11-20 07:21:50.931000,True,True,True,False
2398,uid://A002/X735201/X38a,2013-11-20 06:30:03.969000,True,True,True,False
2399,uid://A002/X735201/X2c6,2013-11-20 05:41:04.185000,True,True,True,False
2400,uid://A002/X735201/X187,2013-11-20 04:30:57.835000,True,True,True,True
2401,uid://A002/X734e5c/X7e,2013-11-19 21:25:09.557000,True,True,True,False
2402,uid://A002/X734e5c/X5f,2013-11-19 21:07:01.492000,True,True,True,False
2403,uid://A002/X7330a2/X15e4,2013-11-19 10:42:17.239000,True,True,True,False
2404,uid://A002/X7330a2/X1280,2013-11-19 08:37:08.913000,True,True,True,False
2405,uid://A002/X7330a2/X127f,2013-11-19 08:27:04.859000,True,True,True,False
2406,uid://A002/X7330a2/X11b5,2013-11-19 07:36:27.488000,True,True,True,False
2407,uid://A002/X7330a2/Xf82,2013-11-19 05:43:16.599000,True,True,True,False
2408,uid://A002/X7330a2/Xc8b,2013-11-19 03:35:55.196000,True,True,False,False
2409,uid://A002/X7330a2/Xb9d,2013-11-19 03:07:47.870000,True,True,True,True
2410,uid://A002/X7330a2/Xb90,2013-11-19 03:00:57.194000,True,True,True,True
2411,uid://A002/X7330a2/Xb2c,2013-11-19 02:46:08.587000,True,True,True,True
2412,uid://A002/X7330a2/Xa8c,2013-11-19 02:31:10.688000,True,True,True,True
2413,uid://A002/X7330a2/Xa3e,2013-11-19 01:58:37.769000,True,True,True,True
2414,uid://A002/X7330a2/Xa1c,2013-11-19 01:41:36.773000,True,True,True,True
2415,uid://A002/X7330a2/X9fa,2013-11-19 01:33:36.938000,True,True,True,True
2416,uid://A002/X7330a2/X769,2013-11-19 00:08:50.814000,True,True,True,False
2417,uid://A002/X7330a2/X393,2013-11-18 22:29:52.369000,True,True,True,False
2418,uid://A002/X7330a2/X383,2013-11-18 22:25:39.235000,True,True,True,False
2419,uid://A002/X7330a2/X77,2013-11-18 20:36:17.581000,True,True,True,False
2420,uid://A002/X7310ce/X1d47,2013-11-18 11:11:27.440000,True,True,True,False
2421,uid://A002/X7310ce/X1cd1,2013-11-18 10:54:20.684000,True,True,True,False
2422,uid://A002/X7310ce/X1b62,2013-11-18 10:14:18.212000,True,True,True,False
2423,uid://A002/X7310ce/X183d,2013-11-18 08:52:41.233000,True,True,True,False
2424,uid://A002/X7310ce/X17f1,2013-11-18 08:47:58.353000,True,True,True,False
2425,uid://A002/X7310ce/X1359,2013-11-18 06:42:04.961000,True,True,True,False
2426,uid://A002/X7310ce/X1358,2013-11-18 06:41:38.986000,True,True,True,False
2427,uid://A002/X7310ce/X109f,2013-11-18 05:30:40.340000,True,True,True,True
2428,uid://A002/X7310ce/Xfab,2013-11-18 05:04:52.326000,True,True,True,False
2429,uid://A002/X7310ce/Xde2,2013-11-18 04:19:51.522000,True,True,True,True
2430,uid://A002/X7310ce/Xc66,2013-11-18 03:29:37.575000,True,True,True,False
2431,uid://A002/X7310ce/X978,2013-11-18 02:03:48.417000,True,True,True,False
2432,uid://A002/X7310ce/X8cf,2013-11-18 01:41:28.099000,True,True,True,False
2433,uid://A002/X7310ce/X520,2013-11-18 00:03:51.485000,True,True,True,False
2434,uid://A002/X7310ce/X4d1,2013-11-17 23:54:50.150000,True,True,True,False
2435,uid://A002/X7310ce/X1e7,2013-11-17 22:26:17.759000,True,True,True,False
2436,uid://A002/X7310ce/X156,2013-11-17 22:04:58.774000,True,True,True,True
2437,uid://A002/X7310ce/X60,2013-11-17 21:24:03.002000,True,True,True,False
2438,uid://A002/X72e960/X1f07,2013-11-17 12:17:36.422000,True,True,True,True
2439,uid://A002/X72e960/X1e73,2013-11-17 11:57:26.612000,True,True,True,True
2440,uid://A002/X72e960/X1d04,2013-11-17 11:19:15.186000,True,True,True,True
2441,uid://A002/X72e960/X1c28,2013-11-17 10:56:13.330000,True,True,True,True
2442,uid://A002/X72e960/X1c27,2013-11-17 10:53:57.317000,True,True,True,False
2443,uid://A002/X72e960/X1b15,2013-11-17 10:25:55.571000,True,True,True,True
2444,uid://A002/X72e960/X1ad5,2013-11-17 10:07:51.369000,True,True,True,True
2445,uid://A002/X72e960/X1a95,2013-11-17 09:52:55.031000,True,True,True,True
2446,uid://A002/X72e960/X197e,2013-11-17 09:13:14.305000,True,True,True,False
2447,uid://A002/X72e960/X18f9,2013-11-17 08:52:01.552000,True,True,True,False
2448,uid://A002/X72e960/X18b6,2013-11-17 08:44:55.716000,True,True,True,False
2449,uid://A002/X72e960/X1885,2013-11-17 08:39:47.509000,True,True,True,False
2450,uid://A002/X72e960/X1872,2013-11-17 08:34:01.153000,True,True,True,False
2451,uid://A002/X72e960/X1780,2013-11-17 08:09:50.046000,True,True,True,False
2452,uid://A002/X72e960/X161c,2013-11-17 07:26:09.625000,True,True,True,False
2453,uid://A002/X72e960/X13f3,2013-11-17 06:28:23.593000,True,True,True,False
2454,uid://A002/X72e960/X13f2,2013-11-17 06:27:50.264000,True,True,True,True
2455,uid://A002/X72e960/X121d,2013-11-17 05:40:46.703000,True,True,True,True
2456,uid://A002/X72e960/X1219,2013-11-17 05:38:46.360000,True,True,True,False
2457,uid://A002/X72e960/Xfd8,2013-11-17 04:49:17.547000,True,True,True,False
2458,uid://A002/X72e960/Xe7b,2013-11-17 04:20:56.080000,True,True,True,False
2459,uid://A002/X72e960/Xdcc,2013-11-17 03:57:01.154000,True,True,True,False
2460,uid://A002/X72e960/Xd11,2013-11-17 03:38:19.855000,True,True,True,False
2461,uid://A002/X72e960/X923,2013-11-17 02:19:30.636000,True,True,True,False
2462,uid://A002/X72e960/X913,2013-11-17 02:15:36.814000,True,True,True,False
2463,uid://A002/X72e960/X53d,2013-11-17 00:44:42.102000,True,True,True,False
2464,uid://A002/X72e960/X515,2013-11-17 00:34:16.318000,True,True,True,False
2465,uid://A002/X72e960/X34f,2013-11-16 23:47:25.558000,True,True,True,False
2466,uid://A002/X72e960/X1da,2013-11-16 23:10:58.194000,True,True,True,False
2467,uid://A002/X72d23d/X13c7,2013-11-16 12:56:08.706000,True,True,True,False
2468,uid://A002/X72d23d/X120d,2013-11-16 12:13:20.586000,True,True,True,True
2469,uid://A002/X72d23d/X1038,2013-11-16 11:25:12.556000,True,True,True,False
2470,uid://A002/X72d23d/Xf95,2013-11-16 11:10:45.252000,True,True,True,True
2471,uid://A002/X72d23d/Xcaf,2013-11-16 09:58:12.365000,True,True,True,True
2472,uid://A002/X72d23d/Xafb,2013-11-16 09:14:10.499000,True,True,True,False
2473,uid://A002/X72d23d/X8b4,2013-11-16 08:23:52.748000,True,True,True,False
2474,uid://A002/X72d23d/X89e,2013-11-16 08:17:59.830000,True,True,True,False
2475,uid://A002/X72d23d/X75f,2013-11-16 07:38:00.532000,True,True,True,False
2476,uid://A002/X72d23d/X5d2,2013-11-16 06:59:00.855000,True,True,True,False
2477,uid://A002/X72d23d/X3e5,2013-11-16 06:16:22.221000,True,True,True,False
2478,uid://A002/X72d23d/X1d4,2013-11-16 05:20:37.184000,True,True,True,True
2479,uid://A002/X72d23d/Xa6,2013-11-16 04:45:31.118000,True,True,True,False
2480,uid://A002/X72d23d/X97,2013-11-16 04:39:12.209000,True,True,True,False
2481,uid://A002/X72cc62/X337,2013-11-16 01:32:56.967000,True,True,True,False
2482,uid://A002/X72cc62/X252,2013-11-16 00:36:56.105000,True,True,True,True
2483,uid://A002/X72c4aa/Xef8,2013-11-15 12:31:38.084000,True,True,True,True
2484,uid://A002/X72c4aa/Xdb6,2013-11-15 11:44:47.891000,True,True,True,False
2485,uid://A002/X72c4aa/Xc0e,2013-11-15 11:03:41.382000,True,True,True,False
2486,uid://A002/X72c4aa/X8f5,2013-11-15 09:49:14,True,True,True,False
2487,uid://A002/X72c4aa/X876,2013-11-15 09:33:35.204000,True,True,True,False
2488,uid://A002/X72c4aa/X614,2013-11-15 08:37:23.355000,True,True,True,False
2489,uid://A002/X72c4aa/X5cb,2013-11-15 08:33:03.602000,True,True,True,False
2490,uid://A002/X72c4aa/X35a,2013-11-15 07:42:27.841000,True,True,False,False
2491,uid://A002/X72c4aa/X18e,2013-11-15 06:56:13.383000,True,True,True,False
2492,uid://A002/X72c4aa/X76,2013-11-15 06:21:50.039000,True,True,False,False
2493,uid://A002/X72bc38/Xb95,2013-11-15 04:08:20.928000,True,True,False,False
2494,uid://A002/X72bc38/X77e,2013-11-15 02:06:01.712000,True,True,True,True
2495,uid://A002/X72bc38/X741,2013-11-15 02:00:02.460000,True,True,True,True
2496,uid://A002/X72bc38/X5f6,2013-11-15 01:17:29.877000,True,True,True,True
2497,uid://A002/X72bc38/X505,2013-11-15 00:46:05.854000,True,True,True,True
2498,uid://A002/X72bc38/X498,2013-11-15 00:20:00.492000,True,True,True,True
2499,uid://A002/X72bc38/X2d8,2013-11-14 23:45:01.542000,True,True,True,True
2500,uid://A002/X72bc38/X1b4,2013-11-14 23:11:23.382000,True,True,True,True
2501,uid://A002/X72bc38/X7a,2013-11-14 22:22:32.081000,True,True,True,True
2502,uid://A002/X72ae5e/X8a8,2013-11-14 10:39:51.457000,True,True,True,False
2503,uid://A002/X72ae5e/X865,2013-11-14 10:30:56.564000,True,True,True,False
2504,uid://A002/X72ae5e/X768,2013-11-14 09:59:17.112000,True,True,True,False
2505,uid://A002/X72ae5e/X72b,2013-11-14 09:47:51.427000,True,True,True,False
2506,uid://A002/X72ae5e/X72a,2013-11-14 09:32:20.924000,True,True,True,False
2507,uid://A002/X72ae5e/X48d,2013-11-14 07:42:53.038000,True,True,True,False
2508,uid://A002/X72ae5e/X48c,2013-11-14 07:42:44.064000,True,True,True,False
2509,uid://A002/X71e4ae/X17dc,2013-11-06 09:56:10.731000,True,True,True,False
2510,uid://A002/X71e4ae/X17db,2013-11-06 09:55:50.398000,True,True,True,False
2511,uid://A002/X71e4ae/X17da,2013-11-06 09:24:26.892000,True,True,True,False
2512,uid://A002/X71e4ae/X17d9,2013-11-06 09:23:20.037000,True,True,True,False
2513,uid://A002/X71e4ae/X1389,2013-11-06 06:25:13.857000,True,True,True,False
2514,uid://A002/X71e4ae/X1388,2013-11-06 06:24:21.285000,True,True,True,False
2515,uid://A002/X71e4ae/X1138,2013-11-06 05:09:03.908000,True,True,True,False
2516,uid://A002/X71e4ae/Xf2d,2013-11-06 04:16:47.493000,True,True,True,False
2517,uid://A002/X71e4ae/Xe96,2013-11-06 03:56:19.415000,True,True,True,False
2518,uid://A002/X71e4ae/Xbb6,2013-11-06 02:45:50.870000,True,True,True,False
2519,uid://A002/X71e4ae/Xb04,2013-11-06 02:28:06.071000,True,True,True,False
2520,uid://A002/X71e4ae/X8ff,2013-11-06 01:38:03.462000,True,True,True,False
2521,uid://A002/X71e4ae/X6dc,2013-11-06 00:39:04.865000,True,True,True,False
2522,uid://A002/X71e4ae/X58e,2013-11-06 00:09:31.225000,True,True,True,False
2523,uid://A002/X71e4ae/X317,2013-11-05 23:05:57.871000,True,True,True,False
2524,uid://A002/X71e4ae/X2f2,2013-11-05 23:00:31.892000,True,True,True,False
